Country,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Madagascar,0.3,0.4,0.5,0.6,0.7,0.8,0.94,1.08,1.22,1.36,1.5,1.62,1.74,1.86,1.98,2.1,2.22,2.34,2.46,2.58,2.7,2.9,3.1,3.3,3.5,3.7,4.06,4.42,4.78,5.14,5.5,5.56,5.62,5.68,5.74,5.8,5.62,5.44,5.26,5.08,4.9,4.96,5.02,5.08,5.14,5.2,5.32,5.44,5.56,5.68,5.8,6.38,6.96,7.54,8.12,8.7,9.3,9.9,10.5,11.1,11.7
Malawi,0.2,0.26,0.32,0.38,0.44,0.5,0.58,0.66,0.74,0.82,0.9,1.02,1.14,1.26,1.38,1.5,1.7,1.9,2.1,2.3,2.5,2.7,2.9,3.1,3.3,3.5,3.7,3.9,4.1,4.3,4.5,4.78,5.06,5.34,5.62,5.9,6.38,6.86,7.34,7.82,8.3,8.9,9.5,10.1,10.7,11.3,12.02,12.74,13.46,14.18,14.9,15.86,16.82,17.78,18.74,19.7,20.68,21.66,22.64,23.62,24.6
Malaysia,3.0,3.72,4.44,5.16,5.88,6.6,7.78,8.96,10.14,11.32,12.5,14.22,15.94,17.66,19.38,21.1,22.94,24.78,26.62,28.46,30.3,32.36,34.42,36.48,38.54,40.6,42.3,44.0,45.7,47.4,49.1,50.7,52.3,53.9,55.5,57.1,58.9,60.7,62.5,64.3,66.1,67.06,68.02,68.98,69.94,70.9,71.86,72.82,73.78,74.74,75.7,76.66,77.62,78.58,79.54,80.5,81.4,82.3,83.2,84.1,85.0
Maldives,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.06,0.08,0.1,0.1,0.1,0.1,0.1,0.1,0.14,0.18,0.22,0.26,0.3,0.34,0.38,0.42,0.46,0.5,0.66,0.82,0.98,1.14,1.3,1.7,2.1,2.5,2.9,3.3,3.74,4.18,4.62,5.06,5.5,6.2,6.9,7.6,8.3,9.0,9.98,10.96,11.94,12.92,13.9,14.88,15.86,16.84,17.82,18.8,19.92,21.04,22.16,23.28,24.4
Mali,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.06,0.08,0.1,0.16,0.22,0.28,0.34,0.4,0.48,0.56,0.64,0.72,0.8,0.9,1.0,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,1.88,1.96,2.04,2.12,2.2,2.28,2.36,2.44,2.52,2.6,2.92,3.24,3.56,3.88,4.2,4.94,5.68,6.42,7.16,7.9,8.24,8.58,8.92,9.26,9.6,9.94,10.28,10.62,10.96,11.3
Malta,11.4,11.74,12.08,12.42,12.76,13.1,13.56,14.02,14.48,14.94,15.4,16.34,17.28,18.22,19.16,20.1,21.76,23.42,25.08,26.74,28.4,29.92,31.44,32.96,34.48,36.0,37.32,38.64,39.96,41.28,42.6,43.6,44.6,45.6,46.6,47.6,48.6,49.6,50.6,51.6,52.6,54.32,56.04,57.76,59.48,61.2,62.26,63.32,64.38,65.44,66.5,67.44,68.38,69.32,70.26,71.2,71.96,72.72,73.48,74.24,75.0
Martinique,5.5,6.32,7.14,7.96,8.78,9.6,10.78,11.96,13.14,14.32,15.5,17.0,18.5,20.0,21.5,23.0,24.56,26.12,27.68,29.24,30.8,32.5,34.2,35.9,37.6,39.3,41.02,42.74,44.46,46.18,47.9,49.56,51.22,52.88,54.54,56.2,57.72,59.24,60.76,62.28,63.8,64.92,66.04,67.16,68.28,69.4,70.38,71.36,72.34,73.32,74.3,75.5,76.7,77.9,79.1,80.3,81.38,82.46,83.54,84.62,85.7
Mauritania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.18,6.36,9.54,12.72,15.9,16.64,17.38,18.12,18.86,19.6
Mauritius,3.5,3.86,4.22,4.58,4.94,5.3,5.68,6.06,6.44,6.82,7.2,7.64,8.08,8.52,8.96,9.4,10.34,11.28,12.22,13.16,14.1,15.36,16.62,17.88,19.14,20.4,21.72,23.04,24.36,25.68,27.0,28.08,29.16,30.24,31.32,32.4,33.3,34.2,35.1,36.0,36.9,38.28,39.66,41.04,42.42,43.8,45.72,47.64,49.56,51.48,53.4,54.26,55.12,55.98,56.84,57.7,58.56,59.42,60.28,61.14,62.0
Mayotte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.08,28.16,42.24,56.32,70.4,71.52,72.64,73.76,74.88,76.0
Mexico,1.2,1.44,1.68,1.92,2.16,2.4,2.8,3.2,3.6,4.0,4.4,5.0,5.6,6.2,6.8,7.4,8.2,9.0,9.8,10.6,11.4,12.42,13.44,14.46,15.48,16.5,17.68,18.86,20.04,21.22,22.4,23.58,24.76,25.94,27.12,28.3,29.32,30.34,31.36,32.38,33.4,34.78,36.16,37.54,38.92,40.3,40.64,40.98,41.32,41.66,42.0,42.92,43.84,44.76,45.68,46.6,47.54,48.48,49.42,50.36,51.3
"Micronesia, Fed. Sts.",4.2,5.14,6.08,7.02,7.96,8.9,10.26,11.62,12.98,14.34,15.7,16.88,18.06,19.24,20.42,21.6,22.78,23.96,25.14,26.32,27.5,28.86,30.22,31.58,32.94,34.3,35.72,37.14,38.56,39.98,41.4,41.92,42.44,42.96,43.48,44.0,44.22,44.44,44.66,44.88,45.1,45.46,45.82,46.18,46.54,46.9,46.72,46.54,46.36,46.18,46.0,47.92,49.84,51.76,53.68,55.6,57.54,59.48,61.42,63.36,65.3
Mongolia,23.9,25.96,28.02,30.08,32.14,34.2,36.06,37.92,39.78,41.64,43.5,44.94,46.38,47.82,49.26,50.7,52.4,54.1,55.8,57.5,59.2,60.56,61.92,63.28,64.64,66.0,66.7,67.4,68.1,68.8,69.5,69.36,69.22,69.08,68.94,68.8,68.46,68.12,67.78,67.44,67.1,68.12,69.14,70.16,71.18,72.2,73.3,74.4,75.5,76.6,77.7,78.66,79.62,80.58,81.54,82.5,83.42,84.34,85.26,86.18,87.1
Montenegro,34.5,36.7,38.9,41.1,43.3,45.5,47.5,49.5,51.5,53.5,55.5,56.42,57.34,58.26,59.18,60.1,60.74,61.38,62.02,62.66,63.3,63.96,64.62,65.28,65.94,66.6,67.3,68.0,68.7,69.4,70.1,70.78,71.46,72.14,72.82,73.5,73.92,74.34,74.76,75.18,75.6,75.7,75.8,75.9,76.0,76.1,75.56,75.02,74.48,73.94,73.4,74.94,76.48,78.02,79.56,81.1,82.56,84.02,85.48,86.94,88.4
Morocco,0.0,0.02,0.04,0.06,0.08,0.1,0.16,0.22,0.28,0.34,0.4,0.54,0.68,0.82,0.96,1.1,1.32,1.54,1.76,1.98,2.2,2.48,2.76,3.04,3.32,3.6,4.0,4.4,4.8,5.2,5.6,6.1,6.6,7.1,7.6,8.1,8.88,9.66,10.44,11.22,12.0,12.9,13.8,14.7,15.6,16.5,18.52,20.54,22.56,24.58,26.6,28.6,30.6,32.6,34.6,36.6,38.6,40.6,42.6,44.6,46.6
Mozambique,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.06,0.08,0.1,0.12,0.14,0.16,0.18,0.2,0.28,0.36,0.44,0.52,0.6,0.68,0.76,0.84,0.92,1.0,1.12,1.24,1.36,1.48,1.6,1.8,2.0,2.2,2.4,2.6,2.88,3.16,3.44,3.72,4.0,4.18,4.36,4.54,4.72,4.9,5.54,6.18,6.82,7.46,8.1,8.72,9.34,9.96,10.58,11.2,11.88,12.56,13.24,13.92,14.6
Myanmar,0.8,0.92,1.04,1.16,1.28,1.4,1.6,1.8,2.0,2.2,2.4,2.64,2.88,3.12,3.36,3.6,3.94,4.28,4.62,4.96,5.3,5.7,6.1,6.5,6.9,7.3,7.78,8.26,8.74,9.22,9.7,10.14,10.58,11.02,11.46,11.9,12.42,12.94,13.46,13.98,14.5,15.24,15.98,16.72,17.46,18.2,19.22,20.24,21.26,22.28,23.3,24.82,26.34,27.86,29.38,30.9,31.78,32.66,33.54,34.42,35.3
Namibia,0.5,0.54,0.58,0.62,0.66,0.7,0.82,0.94,1.06,1.18,1.3,1.46,1.62,1.78,1.94,2.1,2.42,2.74,3.06,3.38,3.7,4.3,4.9,5.5,6.1,6.7,7.62,8.54,9.46,10.38,11.3,12.34,13.38,14.42,15.46,16.5,17.6,18.7,19.8,20.9,22.0,23.04,24.08,25.12,26.16,27.2,28.06,28.92,29.78,30.64,31.5,31.64,31.78,31.92,32.06,32.2,34.28,36.36,38.44,40.52,42.6
Nepal,0.2,0.24,0.28,0.32,0.36,0.4,0.52,0.64,0.76,0.88,1.0,1.18,1.36,1.54,1.72,1.9,2.2,2.5,2.8,3.1,3.4,3.88,4.36,4.84,5.32,5.8,6.52,7.24,7.96,8.68,9.4,10.5,11.6,12.7,13.8,14.9,16.22,17.54,18.86,20.18,21.5,23.26,25.02,26.78,28.54,30.3,32.18,34.06,35.94,37.82,39.7,40.94,42.18,43.42,44.66,45.9,47.14,48.38,49.62,50.86,52.1
Netherlands,33.0,34.02,35.04,36.06,37.08,38.1,39.12,40.14,41.16,42.18,43.2,44.3,45.4,46.5,47.6,48.7,49.72,50.74,51.76,52.78,53.8,54.62,55.44,56.26,57.08,57.9,58.76,59.62,60.48,61.34,62.2,62.9,63.6,64.3,65.0,65.7,66.38,67.06,67.74,68.42,69.1,69.76,70.42,71.08,71.74,72.4,73.04,73.68,74.32,74.96,75.6,75.88,76.16,76.44,76.72,77.0,78.5,80.0,81.5,83.0,84.5
New Caledonia,11.1,12.0,12.9,13.8,14.7,15.6,16.68,17.76,18.84,19.92,21.0,22.32,23.64,24.96,26.28,27.6,29.14,30.68,32.22,33.76,35.3,37.24,39.18,41.12,43.06,45.0,47.2,49.4,51.6,53.8,56.0,57.76,59.52,61.28,63.04,64.8,66.28,67.76,69.24,70.72,72.2,73.36,74.52,75.68,76.84,78.0,78.5,79.0,79.5,80.0,80.5,81.22,81.94,82.66,83.38,84.1,84.66,85.22,85.78,86.34,86.9
New Zealand,35.4,37.14,38.88,40.62,42.36,44.1,45.8,47.5,49.2,50.9,52.6,54.12,55.64,57.16,58.68,60.2,61.44,62.68,63.92,65.16,66.4,67.5,68.6,69.7,70.8,71.9,72.66,73.42,74.18,74.94,75.7,76.38,77.06,77.74,78.42,79.1,79.62,80.14,80.66,81.18,81.7,82.06,82.42,82.78,83.14,83.5,83.86,84.22,84.58,84.94,85.3,85.82,86.34,86.86,87.38,87.9,88.5,89.1,89.7,90.3,90.9
Nicaragua,0.6,0.72,0.84,0.96,1.08,1.2,1.46,1.72,1.98,2.24,2.5,2.96,3.42,3.88,4.34,4.8,5.48,6.16,6.84,7.52,8.2,9.04,9.88,10.72,11.56,12.4,13.2,14.0,14.8,15.6,16.4,17.14,17.88,18.62,19.36,20.1,20.92,21.74,22.56,23.38,24.2,24.86,25.52,26.18,26.84,27.5,28.5,29.5,30.5,31.5,32.5,33.52,34.54,35.56,36.58,37.6,38.6,39.6,40.6,41.6,42.6
Niger,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.08,0.12,0.16,0.2,0.2,0.2,0.2,0.2,0.2,0.28,0.36,0.44,0.52,0.6,0.66,0.72,0.78,0.84,0.9,0.94,0.98,1.02,1.06,1.1,1.02,0.94,0.86,0.78,0.7,0.72,0.74,0.76,0.78,0.8,0.86,0.92,0.98,1.04,1.1,1.48,1.86,2.24,2.62,3.0,3.4,3.8,4.2,4.6,5.0
Nigeria,0.3,0.36,0.42,0.48,0.54,0.6,0.7,0.8,0.9,1.0,1.1,1.28,1.46,1.64,1.82,2.0,2.34,2.68,3.02,3.36,3.7,4.32,4.94,5.56,6.18,6.8,7.62,8.44,9.26,10.08,10.9,11.96,13.02,14.08,15.14,16.2,17.48,18.76,20.04,21.32,22.6,23.94,25.28,26.62,27.96,29.3,30.8,32.3,33.8,35.3,36.8,38.22,39.64,41.06,42.48,43.9,45.42,46.94,48.46,49.98,51.5
Norway,45.1,45.5,45.9,46.3,46.7,47.1,47.6,48.1,48.6,49.1,49.6,50.14,50.68,51.22,51.76,52.3,52.92,53.54,54.16,54.78,55.4,56.32,57.24,58.16,59.08,60.0,60.88,61.76,62.64,63.52,64.4,64.56,64.72,64.88,65.04,65.2,64.98,64.76,64.54,64.32,64.1,64.16,64.22,64.28,64.34,64.4,64.9,65.4,65.9,66.4,66.9,67.48,68.06,68.64,69.22,69.8,71.8,73.8,75.8,77.8,79.8
Occupied Palestinian Territory,3.1,3.82,4.54,5.26,5.98,6.7,7.66,8.62,9.58,10.54,11.5,12.62,13.74,14.86,15.98,17.1,18.42,19.74,21.06,22.38,23.7,24.72,25.74,26.76,27.78,28.8,29.58,30.36,31.14,31.92,32.7,33.5,34.3,35.1,35.9,36.7,37.6,38.5,39.4,40.3,41.2,41.36,41.52,41.68,41.84,42.0,43.3,44.6,45.9,47.2,48.5,49.8,51.1,52.4,53.7,55.0,56.32,57.64,58.96,60.28,61.6
Oman,0.1,0.16,0.22,0.28,0.34,0.4,0.6,0.8,1.0,1.2,1.4,1.88,2.36,2.84,3.32,3.8,4.62,5.44,6.26,7.08,7.9,9.1,10.3,11.5,12.7,13.9,15.56,17.22,18.88,20.54,22.2,24.04,25.88,27.72,29.56,31.4,33.38,35.36,37.34,39.32,41.3,43.18,45.06,46.94,48.82,50.7,51.26,51.82,52.38,52.94,53.5,54.32,55.14,55.96,56.78,57.6,58.52,59.44,60.36,61.28,62.2
Pakistan,0.9,1.0,1.1,1.2,1.3,1.4,1.58,1.76,1.94,2.12,2.3,2.6,2.9,3.2,3.5,3.8,4.22,4.64,5.06,5.48,5.9,6.4,6.9,7.4,7.9,8.4,9.0,9.6,10.2,10.8,11.4,12.3,13.2,14.1,15.0,15.9,17.16,18.42,19.68,20.94,22.2,23.16,24.12,25.08,26.04,27.0,27.98,28.96,29.94,30.92,31.9,32.88,33.86,34.84,35.82,36.8,37.76,38.72,39.68,40.64,41.6
Panama,7.2,7.92,8.64,9.36,10.08,10.8,11.54,12.28,13.02,13.76,14.5,15.56,16.62,17.68,18.74,19.8,21.0,22.2,23.4,24.6,25.8,26.98,28.16,29.34,30.52,31.7,32.82,33.94,35.06,36.18,37.3,38.34,39.38,40.42,41.46,42.5,43.32,44.14,44.96,45.78,46.6,47.42,48.24,49.06,49.88,50.7,51.52,52.34,53.16,53.98,54.8,56.1,57.4,58.7,60.0,61.3,62.6,63.9,65.2,66.5,67.8
Papua New Guinea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.14,12.28,18.42,24.56,30.7,31.72,32.74,33.76,34.78,35.8
Paraguay,2.7,2.92,3.14,3.36,3.58,3.8,4.14,4.48,4.82,5.16,5.5,5.92,6.34,6.76,7.18,7.6,8.1,8.6,9.1,9.6,10.1,10.7,11.3,11.9,12.5,13.1,13.78,14.46,15.14,15.82,16.5,17.44,18.38,19.32,20.26,21.2,21.86,22.52,23.18,23.84,24.5,25.8,27.1,28.4,29.7,31.0,32.3,33.6,34.9,36.2,37.5,38.8,40.1,41.4,42.7,44.0,45.3,46.6,47.9,49.2,50.5
Peru,10.1,10.98,11.86,12.74,13.62,14.5,15.58,16.66,17.74,18.82,19.9,21.04,22.18,23.32,24.46,25.6,26.86,28.12,29.38,30.64,31.9,33.28,34.66,36.04,37.42,38.8,40.08,41.36,42.64,43.92,45.2,46.32,47.44,48.56,49.68,50.8,51.66,52.52,53.38,54.24,55.1,55.52,55.94,56.36,56.78,57.2,58.64,60.08,61.52,62.96,64.4,65.86,67.32,68.78,70.24,71.7,73.16,74.62,76.08,77.54,79.0
Philippines,11.0,11.86,12.72,13.58,14.44,15.3,16.42,17.54,18.66,19.78,20.9,21.96,23.02,24.08,25.14,26.2,27.52,28.84,30.16,31.48,32.8,34.42,36.04,37.66,39.28,40.9,42.48,44.06,45.64,47.22,48.8,50.28,51.76,53.24,54.72,56.2,57.28,58.36,59.44,60.52,61.6,62.78,63.96,65.14,66.32,67.5,68.68,69.86,71.04,72.22,73.4,74.56,75.72,76.88,78.04,79.2,80.38,81.56,82.74,83.92,85.1
Poland,47.1,48.0,48.9,49.8,50.7,51.6,52.54,53.48,54.42,55.36,56.3,56.96,57.62,58.28,58.94,59.6,60.24,60.88,61.52,62.16,62.8,63.34,63.88,64.42,64.96,65.5,66.04,66.58,67.12,67.66,68.2,68.7,69.2,69.7,70.2,70.7,71.04,71.38,71.72,72.06,72.4,72.56,72.72,72.88,73.04,73.2,72.96,72.72,72.48,72.24,72.0,73.8,75.6,77.4,79.2,81.0,82.76,84.52,86.28,88.04,89.8
Portugal,1.5,1.78,2.06,2.34,2.62,2.9,3.38,3.86,4.34,4.82,5.3,6.22,7.14,8.06,8.98,9.9,11.24,12.58,13.92,15.26,16.6,18.0,19.4,20.8,22.2,23.6,24.86,26.12,27.38,28.64,29.9,30.94,31.98,33.02,34.06,35.1,36.08,37.06,38.04,39.02,40.0,41.06,42.12,43.18,44.24,45.3,46.3,47.3,48.3,49.3,50.3,52.52,54.74,56.96,59.18,61.4,63.54,65.68,67.82,69.96,72.1
Puerto Rico,26.3,28.3,30.3,32.3,34.3,36.3,38.18,40.06,41.94,43.82,45.7,47.16,48.62,50.08,51.54,53.0,54.2,55.4,56.6,57.8,59.0,60.1,61.2,62.3,63.4,64.5,65.48,66.46,67.44,68.42,69.4,70.08,70.76,71.44,72.12,72.8,73.58,74.36,75.14,75.92,76.7,77.46,78.22,78.98,79.74,80.5,81.12,81.74,82.36,82.98,83.6,84.42,85.24,86.06,86.88,87.7,88.42,89.14,89.86,90.58,91.3
Qatar,7.2,8.34,9.48,10.62,11.76,12.9,14.06,15.22,16.38,17.54,18.7,19.76,20.82,21.88,22.94,24.0,24.64,25.28,25.92,26.56,27.2,28.08,28.96,29.84,30.72,31.6,32.0,32.4,32.8,33.2,33.6,33.94,34.28,34.62,34.96,35.3,35.56,35.82,36.08,36.34,36.6,36.7,36.8,36.9,37.0,37.1,36.78,36.46,36.14,35.82,35.5,37.08,38.66,40.24,41.82,43.4,46.06,48.72,51.38,54.04,56.7
South Korea,16.7,18.94,21.18,23.42,25.66,27.9,30.6,33.3,36.0,38.7,41.4,43.82,46.24,48.66,51.08,53.5,56.38,59.26,62.14,65.02,67.9,70.88,73.86,76.84,79.82,82.8,84.22,85.64,87.06,88.48,89.9,90.3,90.7,91.1,91.5,91.9,92.16,92.42,92.68,92.94,93.2,93.44,93.68,93.92,94.16,94.4,94.42,94.44,94.46,94.48,94.5,94.86,95.22,95.58,95.94,96.3,96.66,97.02,97.38,97.74,98.1
Moldova,11.6,13.64,15.68,17.72,19.76,21.8,24.3,26.8,29.3,31.8,34.3,35.54,36.78,38.02,39.26,40.5,41.2,41.9,42.6,43.3,44.0,44.52,45.04,45.56,46.08,46.6,47.14,47.68,48.22,48.76,49.3,50.04,50.78,51.52,52.26,53.0,53.78,54.56,55.34,56.12,56.9,57.72,58.54,59.36,60.18,61.0,62.6,64.2,65.8,67.4,69.0,70.58,72.16,73.74,75.32,76.9,78.4,79.9,81.4,82.9,84.4
Reunion,2.3,2.78,3.26,3.74,4.22,4.7,5.42,6.14,6.86,7.58,8.3,9.28,10.26,11.24,12.22,13.2,14.28,15.36,16.44,17.52,18.6,19.94,21.28,22.62,23.96,25.3,26.86,28.42,29.98,31.54,33.1,34.84,36.58,38.32,40.06,41.8,43.58,45.36,47.14,48.92,50.7,52.22,53.74,55.26,56.78,58.3,59.5,60.7,61.9,63.1,64.3,65.5,66.7,67.9,69.1,70.3,71.46,72.62,73.78,74.94,76.1
Romania,25.7,26.66,27.62,28.58,29.54,30.5,31.78,33.06,34.34,35.62,36.9,37.8,38.7,39.6,40.5,41.4,42.2,43.0,43.8,44.6,45.4,46.16,46.92,47.68,48.44,49.2,49.98,50.76,51.54,52.32,53.1,53.88,54.66,55.44,56.22,57.0,57.8,58.6,59.4,60.2,61.0,61.34,61.68,62.02,62.36,62.7,62.36,62.02,61.68,61.34,61.0,63.0,65.0,67.0,69.0,71.0,73.0,75.0,77.0,79.0,81.0
Russia,43.1,46.4,49.7,53.0,56.3,59.6,61.88,64.16,66.44,68.72,71.0,72.16,73.32,74.48,75.64,76.8,77.56,78.32,79.08,79.84,80.6,81.1,81.6,82.1,82.6,83.1,83.46,83.82,84.18,84.54,84.9,85.28,85.66,86.04,86.42,86.8,87.28,87.76,88.24,88.72,89.2,89.6,90.0,90.4,90.8,91.2,90.94,90.68,90.42,90.16,89.9,90.44,90.98,91.52,92.06,92.6,93.02,93.44,93.86,94.28,94.7
Rwanda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.06,0.08,0.1,0.16,0.22,0.28,0.34,0.4,0.5,0.6,0.7,0.8,0.9,1.02,1.14,1.26,1.38,1.5,1.74,1.98,2.22,2.46,2.7,3.2,3.7,4.2,4.7,5.2,5.86,6.52,7.18,7.84,8.5,9.32,10.14,10.96,11.78,12.6,13.54,14.48,15.42,16.36,17.3
St. Lucia,2.4,2.74,3.08,3.42,3.76,4.1,4.62,5.14,5.66,6.18,6.7,7.52,8.34,9.16,9.98,10.8,12.06,13.32,14.58,15.84,17.1,18.68,20.26,21.84,23.42,25.0,26.78,28.56,30.34,32.12,33.9,35.78,37.66,39.54,41.42,43.3,45.08,46.86,48.64,50.42,52.2,53.8,55.4,57.0,58.6,60.2,61.4,62.6,63.8,65.0,66.2,67.42,68.64,69.86,71.08,72.3,73.54,74.78,76.02,77.26,78.5
St. Vincent and the Grenadines,2.8,3.18,3.56,3.94,4.32,4.7,5.28,5.86,6.44,7.02,7.6,8.42,9.24,10.06,10.88,11.7,12.68,13.66,14.64,15.62,16.6,17.56,18.52,19.48,20.44,21.4,22.6,23.8,25.0,26.2,27.4,28.26,29.12,29.98,30.84,31.7,32.4,33.1,33.8,34.5,35.2,36.54,37.88,39.22,40.56,41.9,43.2,44.5,45.8,47.1,48.4,49.7,51.0,52.3,53.6,54.9,56.22,57.54,58.86,60.18,61.5
Samoa,2.6,2.94,3.28,3.62,3.96,4.3,4.72,5.14,5.56,5.98,6.4,7.08,7.76,8.44,9.12,9.8,10.96,12.12,13.28,14.44,15.6,16.38,17.16,17.94,18.72,19.5,20.14,20.78,21.42,22.06,22.7,22.88,23.06,23.24,23.42,23.6,23.18,22.76,22.34,21.92,21.5,23.0,24.5,26.0,27.5,29.0,30.5,32.0,33.5,35.0,36.5,37.98,39.46,40.94,42.42,43.9,45.4,46.9,48.4,49.9,51.4
Sao Tome and Principe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.06,0.08,0.1,0.16,0.22,0.28,0.34,0.4,0.52,0.64,0.76,0.88,1.0,1.2,1.4,1.6,1.8,2.0,2.18,2.36,2.54,2.72,2.9,3.2,3.5,3.8,4.1,4.4,4.76,5.12,5.48,5.84,6.2,6.92,7.64,8.36,9.08,9.8,10.22,10.64,11.06,11.48,11.9,12.36,12.82,13.28,13.74,14.2
Saudi Arabia,1.7,1.96,2.22,2.48,2.74,3.0,3.6,4.2,4.8,5.4,6.0,6.78,7.56,8.34,9.12,9.9,10.94,11.98,13.02,14.06,15.1,16.22,17.34,18.46,19.58,20.7,22.7,24.7,26.7,28.7,30.7,32.64,34.58,36.52,38.46,40.4,42.5,44.6,46.7,48.8,50.9,52.44,53.98,55.52,57.06,58.6,59.68,60.76,61.84,62.92,64.0,65.1,66.2,67.3,68.4,69.5,70.5,71.5,72.5,73.5,74.5
Senegal,0.6,0.78,0.96,1.14,1.32,1.5,1.48,1.46,1.44,1.42,1.4,1.6,1.8,2.0,2.2,2.4,2.58,2.76,2.94,3.12,3.3,3.5,3.7,3.9,4.1,4.3,4.4,4.5,4.6,4.7,4.8,4.84,4.88,4.92,4.96,5.0,5.04,5.08,5.12,5.16,5.2,5.9,6.6,7.3,8.0,8.7,9.4,10.1,10.8,11.5,12.2,12.92,13.64,14.36,15.08,15.8,16.54,17.28,18.02,18.76,19.5
Serbia,37.4,39.5,41.6,43.7,45.8,47.9,49.52,51.14,52.76,54.38,56.0,56.7,57.4,58.1,58.8,59.5,60.1,60.7,61.3,61.9,62.5,62.9,63.3,63.7,64.1,64.5,64.98,65.46,65.94,66.42,66.9,67.52,68.14,68.76,69.38,70.0,70.52,71.04,71.56,72.08,72.6,72.88,73.16,73.44,73.72,74.0,73.94,73.88,73.82,73.76,73.7,75.24,76.78,78.32,79.86,81.4,82.92,84.44,85.96,87.48,89.0
Seychelles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.06,28.12,42.18,56.24,70.3,71.42,72.54,73.66,74.78,75.9
Sierra Leone,0.4,0.46,0.52,0.58,0.64,0.7,0.84,0.98,1.12,1.26,1.4,1.54,1.68,1.82,1.96,2.1,2.36,2.62,2.88,3.14,3.4,3.74,4.08,4.42,4.76,5.1,5.4,5.7,6.0,6.3,6.6,6.84,7.08,7.32,7.56,7.8,7.98,8.16,8.34,8.52,8.7,8.96,9.22,9.48,9.74,10.0,10.78,11.56,12.34,13.12,13.9,14.68,15.46,16.24,17.02,17.8,18.66,19.52,20.38,21.24,22.1
Singapore,10.2,11.84,13.48,15.12,16.76,18.4,20.96,23.52,26.08,28.64,31.2,33.76,36.32,38.88,41.44,44.0,46.18,48.36,50.54,52.72,54.9,57.14,59.38,61.62,63.86,66.1,68.46,70.82,73.18,75.54,77.9,79.4,80.9,82.4,83.9,85.4,86.32,87.24,88.16,89.08,90.0,90.6,91.2,91.8,92.4,93.0,93.34,93.68,94.02,94.36,94.7,95.0,95.3,95.6,95.9,96.2,96.08,95.96,95.84,95.72,95.6
Slovak Republic,55.5,56.38,57.26,58.14,59.02,59.9,60.56,61.22,61.88,62.54,63.2,63.9,64.6,65.3,66.0,66.7,67.54,68.38,69.22,70.06,70.9,71.44,71.98,72.52,73.06,73.6,73.92,74.24,74.56,74.88,75.2,75.44,75.68,75.92,76.16,76.4,76.66,76.92,77.18,77.44,77.7,77.92,78.14,78.36,78.58,78.8,78.2,77.6,77.0,76.4,75.8,77.34,78.88,80.42,81.96,83.5,84.98,86.46,87.94,89.42,90.9
