Country,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Chad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.06,0.08,0.1,0.12,0.14,0.16,0.18,0.2,0.22,0.24,0.26,0.28,0.3,0.28,0.26,0.24,0.22,0.2,0.2,0.2,0.2,0.2,0.2,0.24,0.28,0.32,0.36,0.4,0.5,0.6,0.7,0.8,0.9,1.08,1.26,1.44,1.62,1.8,2.02,2.24,2.46,2.68,2.9
Channel Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,18.2,27.3,36.4,45.5
Chile,1.3,1.44,1.58,1.72,1.86,2.0,2.22,2.44,2.66,2.88,3.1,3.44,3.78,4.12,4.46,4.8,5.2,5.6,6.0,6.4,6.8,7.28,7.76,8.24,8.72,9.2,9.68,10.16,10.64,11.12,11.6,12.02,12.44,12.86,13.28,13.7,14.02,14.34,14.66,14.98,15.3,15.8,16.3,16.8,17.3,17.8,18.3,18.8,19.3,19.8,20.3,20.8,21.3,21.8,22.3,22.8
China,0.2,0.24,0.28,0.32,0.36,0.4,0.48,0.56,0.64,0.72,0.8,0.94,1.08,1.22,1.36,1.5,1.78,2.06,2.34,2.62,2.9,3.32,3.74,4.16,4.58,5.0,5.36,5.72,6.08,6.44,6.8,7.0,7.2,7.4,7.6,7.8,8.36,8.92,9.48,10.04,10.6,11.52,12.44,13.36,14.28,15.2,16.4,17.6,18.8,20.0,21.2,21.76,22.32,22.88,23.44,24.0
Colombia,0.1,0.12,0.14,0.16,0.18,0.2,0.28,0.36,0.44,0.52,0.6,0.76,0.92,1.08,1.24,1.4,1.68,1.96,2.24,2.52,2.8,3.24,3.68,4.12,4.56,5.0,5.6,6.2,6.8,7.4,8.0,8.74,9.48,10.22,10.96,11.7,12.64,13.58,14.52,15.46,16.4,17.28,18.16,19.04,19.92,20.8,21.24,21.68,22.12,22.56,23.0,23.44,23.88,24.32,24.76,25.2
Comoros,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.06,0.08,0.1,0.16,0.22,0.28,0.34,0.4,0.5,0.6,0.7,0.8,0.9,1.04,1.18,1.32,1.46,1.6,1.78,1.96,2.14,2.32,2.5,2.72,2.94,3.16,3.38,3.6,4.0,4.4,4.8,5.2,5.6,6.3,7.0,7.7,8.4,9.1,9.74,10.38,11.02,11.66,12.3,13.22,14.14,15.06,15.98,16.9
Congo,0.0,0.04,0.08,0.12,0.16,0.2,0.32,0.44,0.56,0.68,0.8,1.1,1.4,1.7,2.0,2.3,2.82,3.34,3.86,4.38,4.9,5.32,5.74,6.16,6.58,7.0,7.14,7.28,7.42,7.56,7.7,7.64,7.58,7.52,7.46,7.4,7.4,7.4,7.4,7.4,7.4,7.28,7.16,7.04,6.92,6.8,6.76,6.72,6.68,6.64,6.6,6.92,7.24,7.56,7.88,8.2
Costa Rica,0.9,1.12,1.34,1.56,1.78,2.0,2.38,2.76,3.14,3.52,3.9,4.38,4.86,5.34,5.82,6.3,6.86,7.42,7.98,8.54,9.1,9.52,9.94,10.36,10.78,11.2,11.36,11.52,11.68,11.84,12.0,12.08,12.16,12.24,12.32,12.4,12.7,13.0,13.3,13.6,13.9,14.54,15.18,15.82,16.46,17.1,18.02,18.94,19.86,20.78,21.7,22.36,23.02,23.68,24.34,25.0
Cote d'Ivoire,0.0,0.02,0.04,0.06,0.08,0.1,0.12,0.14,0.16,0.18,0.2,0.2,0.2,0.2,0.2,0.2,0.22,0.24,0.26,0.28,0.3,0.34,0.38,0.42,0.46,0.5,0.58,0.66,0.74,0.82,0.9,1.02,1.14,1.26,1.38,1.5,1.66,1.82,1.98,2.14,2.3,2.56,2.82,3.08,3.34,3.6,3.98,4.36,4.74,5.12,5.5,5.9,6.3,6.7,7.1,7.5
Croatia,7.5,7.8,8.1,8.4,8.7,9.0,9.3,9.6,9.9,10.2,10.5,10.74,10.98,11.22,11.46,11.7,12.08,12.46,12.84,13.22,13.6,14.12,14.64,15.16,15.68,16.2,16.5,16.8,17.1,17.4,17.7,18.06,18.42,18.78,19.14,19.5,20.14,20.78,21.42,22.06,22.7,22.5,22.3,22.1,21.9,21.7,21.84,21.98,22.12,22.26,22.4,23.28,24.16,25.04,25.92,26.8
Cuba,0.4,0.46,0.52,0.58,0.64,0.7,0.8,0.9,1.0,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.88,2.06,2.24,2.42,2.6,2.86,3.12,3.38,3.64,3.9,4.18,4.46,4.74,5.02,5.3,5.5,5.7,5.9,6.1,6.3,6.3,6.3,6.3,6.3,6.3,6.82,7.34,7.86,8.38,8.9,9.42,9.94,10.46,10.98,11.5,12.02,12.54,13.06,13.58,14.1
Curaçao,1.1,1.28,1.46,1.64,1.82,2.0,2.22,2.44,2.66,2.88,3.1,3.42,3.74,4.06,4.38,4.7,5.12,5.54,5.96,6.38,6.8,7.18,7.56,7.94,8.32,8.7,9.16,9.62,10.08,10.54,11.0,11.46,11.92,12.38,12.84,13.3,13.54,13.78,14.02,14.26,14.5,14.64,14.78,14.92,15.06,15.2,15.3,15.4,15.5,15.6,15.7,16.76,17.82,18.88,19.94,21.0
Cyprus,1.9,2.32,2.74,3.16,3.58,4.0,4.68,5.36,6.04,6.72,7.4,8.42,9.44,10.46,11.48,12.5,13.78,15.06,16.34,17.62,18.9,20.32,21.74,23.16,24.58,26.0,27.4,28.8,30.2,31.6,33.0,34.08,35.16,36.24,37.32,38.4,39.22,40.04,40.86,41.68,42.5,42.88,43.26,43.64,44.02,44.4,44.92,45.44,45.96,46.48,47.0,48.08,49.16,50.24,51.32,52.4
Czech Republic,4.9,5.26,5.62,5.98,6.34,6.7,7.3,7.9,8.5,9.1,9.7,10.18,10.66,11.14,11.62,12.1,12.6,13.1,13.6,14.1,14.6,15.1,15.6,16.1,16.6,17.1,17.34,17.58,17.82,18.06,18.3,18.5,18.7,18.9,19.1,19.3,19.8,20.3,20.8,21.3,21.8,22.9,24.0,25.1,26.2,27.3,27.12,26.94,26.76,26.58,26.4,27.0,27.6,28.2,28.8,29.4
North Korea,4.5,4.96,5.42,5.88,6.34,6.8,7.16,7.52,7.88,8.24,8.6,8.86,9.12,9.38,9.64,9.9,10.16,10.42,10.68,10.94,11.2,11.52,11.84,12.16,12.48,12.8,13.04,13.28,13.52,13.76,14.0,14.24,14.48,14.72,14.96,15.2,15.5,15.8,16.1,16.4,16.7,16.9,17.1,17.3,17.5,17.7,17.72,17.74,17.76,17.78,17.8,18.94,20.08,21.22,22.36,23.5
"Congo, Dem. Rep",0.1,0.08,0.06,0.04,0.02,0.0,0.02,0.04,0.06,0.08,0.1,0.12,0.14,0.16,0.18,0.2,0.28,0.36,0.44,0.52,0.6,0.74,0.88,1.02,1.16,1.3,1.48,1.66,1.84,2.02,2.2,2.4,2.6,2.8,3.0,3.2,3.38,3.56,3.74,3.92,4.1,4.18,4.26,4.34,4.42,4.5,4.62,4.74,4.86,4.98,5.1,5.36,5.62,5.88,6.14,6.4
Denmark,5.9,6.3,6.7,7.1,7.5,7.9,8.42,8.94,9.46,9.98,10.5,11.02,11.54,12.06,12.58,13.1,13.54,13.98,14.42,14.86,15.3,15.8,16.3,16.8,17.3,17.8,18.46,19.12,19.78,20.44,21.1,21.78,22.46,23.14,23.82,24.5,24.9,25.3,25.7,26.1,26.5,26.62,26.74,26.86,26.98,27.1,27.24,27.38,27.52,27.66,27.8,29.32,30.84,32.36,33.88,35.4
Djibouti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22,2.44,3.66,4.88,6.1
Dominican Republic,0.1,0.12,0.14,0.16,0.18,0.2,0.24,0.28,0.32,0.36,0.4,0.5,0.6,0.7,0.8,0.9,1.12,1.34,1.56,1.78,2.0,2.36,2.72,3.08,3.44,3.8,4.32,4.84,5.36,5.88,6.4,7.0,7.6,8.2,8.8,9.4,10.12,10.84,11.56,12.28,13.0,13.86,14.72,15.58,16.44,17.3,18.12,18.94,19.76,20.58,21.4,21.98,22.56,23.14,23.72,24.3
Ecuador,0.1,0.14,0.18,0.22,0.26,0.3,0.36,0.42,0.48,0.54,0.6,0.76,0.92,1.08,1.24,1.4,1.7,2.0,2.3,2.6,2.9,3.42,3.94,4.46,4.98,5.5,6.22,6.94,7.66,8.38,9.1,9.84,10.58,11.32,12.06,12.8,13.42,14.04,14.66,15.28,15.9,16.36,16.82,17.28,17.74,18.2,18.76,19.32,19.88,20.44,21.0,21.42,21.84,22.26,22.68,23.1
Egypt,0.3,0.44,0.58,0.72,0.86,1.0,1.3,1.6,1.9,2.2,2.5,3.22,3.94,4.66,5.38,6.1,6.48,6.86,7.24,7.62,8.0,8.44,8.88,9.32,9.76,10.2,10.7,11.2,11.7,12.2,12.7,13.24,13.78,14.32,14.86,15.4,15.98,16.56,17.14,17.72,18.3,18.88,19.46,20.04,20.62,21.2,22.22,23.24,24.26,25.28,26.3,27.32,28.34,29.36,30.38,31.4
El Salvador,0.1,0.12,0.14,0.16,0.18,0.2,0.24,0.28,0.32,0.36,0.4,0.52,0.64,0.76,0.88,1.0,1.18,1.36,1.54,1.72,1.9,2.14,2.38,2.62,2.86,3.1,3.4,3.7,4.0,4.3,4.6,4.96,5.32,5.68,6.04,6.4,6.86,7.32,7.78,8.24,8.7,9.02,9.34,9.66,9.98,10.3,10.86,11.42,11.98,12.54,13.1,13.64,14.18,14.72,15.26,15.8
Equatorial Guinea,0.0,0.02,0.04,0.06,0.08,0.1,0.12,0.14,0.16,0.18,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0,1.1,1.2,1.34,1.48,1.62,1.76,1.9,2.12,2.34,2.56,2.78,3.0,3.2,3.4,3.6,3.8,4.0,3.76,3.52,3.28,3.04,2.8,3.1,3.4,3.7,4.0,4.3,4.56,4.82,5.08,5.34,5.6,5.88,6.16,6.44,6.72,7.0
Eritrea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22,2.44,3.66,4.88,6.1
